0.10781,0.030729,0.13989,0.043592,0.0082183,0.00098891,2.8516,0.94531,13,13
0.11224,0.032031,0.14487,0.044401,0.0086774,0.00097804,2.9453,0.92188,14,14
0.10833,0.033333,0.14264,0.046307,0.0089058,0.0010689,3.125,0.92188,14,13
0.10573,0.034635,0.1412,0.04707,0.0090615,0.001051,3.1172,0.95313,13,14
0.10521,0.034896,0.14089,0.047178,0.0090826,0.0010428,3.1484,0.96875,13,14
0.10599,0.036198,0.14143,0.048349,0.0090698,0.0010628,3.1328,1,13,15
0.11276,0.035677,0.14801,0.048096,0.0095075,0.0010763,3.25,1.0469,14,15
0.12474,0.036198,0.16362,0.048517,0.011599,0.0010796,3.3281,1.0625,13,15
0.12448,0.03724,0.16349,0.049184,0.011622,0.0010678,3.5859,1.0547,13,15
0.12422,0.0375,0.16344,0.049328,0.01167,0.0010624,3.5938,0.98438,14,15
0.13151,0.034635,0.1716,0.045308,0.012569,0.00088262,3.7578,0.88281,15,15
0.13021,0.038542,0.17038,0.050106,0.01249,0.0010605,3.7969,0.92188,16,16
0.12839,0.038802,0.17,0.050409,0.012846,0.0010712,3.7266,0.9375,16,15
0.13255,0.038802,0.17786,0.050409,0.014549,0.0010712,4.0859,0.97656,16,15
0.12969,0.039323,0.17462,0.050731,0.014146,0.0010628,4.1953,0.97656,16,16
0.12995,0.040365,0.1748,0.051051,0.014141,0.0010106,4.1094,0.97656,17,17
0.13125,0.041927,0.17495,0.051999,0.013842,0.0009786,4.0781,1,17,17
0.1526,0.043229,0.22202,0.052679,0.026901,0.00093756,4.6953,1.0078,17,17
0.16536,0.04401,0.23361,0.052968,0.028169,0.00089862,4.9688,1.0234,17,17
0.17396,0.047135,0.24194,0.056102,0.02925,0.00095755,4.9297,1.0547,16,16
0.1737,0.049479,0.24192,0.05943,0.029333,0.0011211,5.2031,1.0391,16,16
0.55573,0.14688,0.62592,0.19146,0.085802,0.015606,10.063,2.8672,19,11
0.5388,0.15078,0.61859,0.19281,0.095528,0.01494,10.398,3.1328,20,11
0.53854,0.15234,0.61817,0.19357,0.095286,0.014753,11.359,2.8594,19,11
0.53568,0.14193,0.61372,0.18276,0.092797,0.013714,11.18,2.8984,19,11
0.53203,0.13854,0.60958,0.17784,0.091579,0.012863,11.398,2.7734,20,11
0.54219,0.14583,0.62354,0.1829,0.098105,0.012604,11.617,2.7891,20,12
0.52448,0.14844,0.60713,0.18356,0.09675,0.012064,11.508,2.8281,19,12
0.54219,0.14505,0.61573,0.18233,0.088087,0.012627,11.156,2.8906,19,13
0.54635,0.14844,0.62047,0.18557,0.089456,0.01283,11.273,3.0313,20,12
0.5263,0.14661,0.60655,0.1853,0.094042,0.013283,11.25,3.2188,19,12
0.53828,0.15208,0.61131,0.19042,0.086852,0.013582,11.156,3.4219,19,11
0.52552,0.15313,0.60583,0.19072,0.093985,0.013371,11.273,3.4297,19,12
0.55156,0.14609,0.63148,0.18649,0.097802,0.0139,12.055,3.3672,19,12
0.55885,0.14818,0.63696,0.18788,0.096615,0.013804,11.867,3.4375,19,12
0.54609,0.15651,0.62119,0.19402,0.090679,0.013602,11.016,3.5313,19,13
0.56615,0.16458,0.63454,0.199,0.084947,0.012943,10.586,3.4297,19,14
0.57656,0.16719,0.64811,0.20113,0.090649,0.012934,10.281,3.4297,20,14
0.58047,0.16953,0.64908,0.20254,0.087268,0.012704,10.867,3.4453,20,15
0.57786,0.16927,0.64808,0.20247,0.089042,0.012768,10.555,3.375,19,15
0.58854,0.16823,0.66063,0.20134,0.093158,0.012661,10.875,3.5,20,15
0.58932,0.16927,0.66089,0.20247,0.092566,0.012768,11.266,3.3906,20,15
0.3125,0.032552,0.40473,0.043522,0.068435,0.00086326,5.5234,0.99219,17,11
0.34089,0.0375,0.4351,0.052018,0.075631,0.0013445,5.7578,1.1328,17,10
0.36797,0.040885,0.46107,0.055701,0.079848,0.0014803,5.7813,1.1406,17,11
0.36823,0.042708,0.46108,0.058079,0.079656,0.0016026,6.5938,1.1016,18,12
0.39089,0.04375,0.47749,0.058359,0.077794,0.0015431,7.2578,1.1328,18,13
0.39427,0.046354,0.47785,0.061747,0.0754,0.0017213,7.6797,1.2109,19,13
0.39818,0.045052,0.4796,0.061167,0.073935,0.0017708,7.7734,1.3047,19,13
0.39948,0.045052,0.47986,0.061167,0.073123,0.0017708,7.8203,1.3047,19,12
0.41693,0.045312,0.49593,0.061217,0.074604,0.0017528,8.2266,1.2734,19,13
0.41198,0.044271,0.49292,0.060549,0.075767,0.0017651,8.4844,1.2344,19,12
0.41224,0.046875,0.49324,0.062533,0.075872,0.0017721,8.7813,1.2969,19,13
0.40703,0.047396,0.4886,0.062663,0.075571,0.0017382,8.5625,1.3594,19,14
0.42161,0.047396,0.49646,0.062663,0.071085,0.0017382,8.2578,1.3672,18,14
0.41068,0.048438,0.48953,0.06318,0.07343,0.0017022,8.5391,1.3672,18,14
0.42578,0.047396,0.50914,0.062533,0.080624,0.0017213,8.9922,1.3672,18,15
0.40417,0.046354,0.49314,0.062272,0.082587,0.0017887,9.6328,1.375,18,14
0.39115,0.046094,0.47464,0.062223,0.074778,0.0018073,9.9375,1.3594,18,14
0.3737,0.047917,0.45663,0.064139,0.071239,0.0018804,10.055,1.4141,18,14
0.36172,0.048177,0.44585,0.064186,0.070284,0.0018609,9.5547,1.4453,18,14
0.37734,0.047656,0.45667,0.063805,0.06844,0.001862,9.6875,1.4531,17,15
0.3763,0.045573,0.4561,0.062516,0.068713,0.0018945,9.7344,1.4453,16,15
